zipcode,type,decommissioned,city,state_code,county,world_region,country,latitude,longitude
36762,STANDARD,0,Morvin,AL,Clarke County,,US,31.98,-87.99
36763,PO BOX,0,Myrtlewood,AL,Marengo County,,US,32.24,-87.94
36764,PO BOX,0,Nanafalia,AL,Marengo County,,US,32.11,-87.98
36765,STANDARD,0,Newbern,AL,Hale County,,US,32.59,-87.53
36766,PO BOX,0,Oak Hill,AL,Wilcox County,,US,31.96,-87.09
36767,STANDARD,0,Orrville,AL,Dallas County,,US,32.3,-87.24
36768,STANDARD,0,Pine Apple,AL,Wilcox County,,US,31.87,-86.98
36769,STANDARD,0,Pine Hill,AL,Wilcox County,,US,31.98,-87.58
36773,STANDARD,0,Safford,AL,Dallas County,,US,32.29,-87.35
36775,STANDARD,0,Sardis,AL,Dallas County,,US,32.27,-87.02
36776,STANDARD,0,Sawyerville,AL,Hale County,,US,32.74,-87.74
36782,STANDARD,0,Sweet Water,AL,Marengo County,,US,32.1,-87.86
36783,STANDARD,0,Thomaston,AL,Marengo County,,US,32.26,-87.62
36784,STANDARD,0,Thomasville,AL,Clarke County,,US,31.91,-87.74
36785,STANDARD,0,Tyler,AL,Lowndes County,,US,32.27,-86.84
36786,STANDARD,0,Uniontown,AL,Perry County,,US,32.44,-87.5
36790,STANDARD,0,Stanton,AL,Chilton County,,US,32.73,-86.89
36792,STANDARD,0,Randolph,AL,Bibb County,,US,32.89,-86.9
36793,STANDARD,0,Lawley,AL,Bibb County,,US,32.86,-86.96
36801,STANDARD,0,Opelika,AL,Lee County,,US,32.65,-85.37
36802,PO BOX,0,Opelika,AL,Lee County,,US,32.65,-85.37
36803,PO BOX,0,Opelika,AL,Lee County,,US,32.65,-85.37
36804,STANDARD,0,Opelika,AL,Lee County,,US,32.53,-85.34
36830,STANDARD,0,Auburn,AL,Lee County,,US,32.59,-85.48
36831,PO BOX,0,Auburn,AL,Lee County,,US,32.59,-85.48
36832,STANDARD,0,Auburn,AL,Lee County,,US,32.59,-85.59
36849,UNIQUE,0,Auburn University,AL,Lee County,,US,32.6,-85.49
36850,STANDARD,0,Camp Hill,AL,Tallapoosa County,,US,32.8,-85.65
36851,PO BOX,0,Cottonton,AL,Russell County,,US,32.13,-85.14
36852,STANDARD,0,Cusseta,AL,Lee County,,US,32.76,-85.29
36853,STANDARD,0,Dadeville,AL,Tallapoosa County,,US,32.83,-85.76
36854,STANDARD,0,Valley,AL,Chambers County,,US,32.8,-85.17
36855,STANDARD,0,Five Points,AL,Chambers County,,US,33.01,-85.35
36856,STANDARD,0,Fort Mitchell,AL,Russell County,,US,32.27,-85
36858,STANDARD,0,Hatchechubbee,AL,Russell County,,US,32.28,-85.3
36859,PO BOX,0,Holy Trinity,AL,Russell County,,US,32.24,-85.01
36860,STANDARD,0,Hurtsboro,AL,Russell County,,US,32.23,-85.41
36861,STANDARD,0,Jacksons Gap,AL,Tallapoosa County,,US,32.9,-85.83
36862,STANDARD,0,Lafayette,AL,Chambers County,,US,32.89,-85.4
36863,STANDARD,0,Lanett,AL,Chambers County,,US,32.86,-85.2
36865,PO BOX,0,Loachapoka,AL,Lee County,,US,32.6,-85.59
36866,STANDARD,0,Notasulga,AL,Macon County,,US,32.55,-85.67
36867,STANDARD,0,Phenix City,AL,Russell County,,US,32.46,-85.01
36868,PO BOX,0,Phenix City,AL,Russell County,,US,32.46,-85.01
36869,STANDARD,0,Phenix City,AL,Russell County,,US,32.42,-85.06
36870,STANDARD,0,Phenix City,AL,Lee County,,US,32.48,-85.12
36871,STANDARD,0,Pittsview,AL,Russell County,,US,32.16,-85.12
36872,PO BOX,0,Valley,AL,Chambers County,,US,32.8,-85.17
36874,STANDARD,0,Salem,AL,Lee County,,US,32.61,-85.17
36875,STANDARD,0,Seale,AL,Russell County,,US,32.3,-85.18
36877,STANDARD,0,Smiths Station,AL,Lee County,,US,32.53,-85.08
36879,STANDARD,0,Waverly,AL,Lee County,,US,32.73,-85.57
36901,PO BOX,0,Bellamy,AL,Sumter County,,US,32.43,-88.16
36904,STANDARD,0,Butler,AL,Choctaw County,,US,32.08,-88.22
36907,STANDARD,0,Cuba,AL,Sumter County,,US,32.44,-88.37
36908,STANDARD,0,Gilbertown,AL,Choctaw County,,US,31.87,-88.31
36910,STANDARD,0,Jachin,AL,Choctaw County,,US,32.2,-88.15
36912,STANDARD,0,Lisman,AL,Choctaw County,,US,32.16,-88.28
36913,STANDARD,0,Melvin,AL,Choctaw County,,US,31.96,-88.45
36915,STANDARD,0,Needham,AL,Choctaw County,,US,31.98,-88.33
36916,STANDARD,0,Pennington,AL,Choctaw County,,US,32.19,-88.05
36919,STANDARD,0,Silas,AL,Choctaw County,,US,31.76,-88.32
36921,STANDARD,0,Toxey,AL,Choctaw County,,US,31.91,-88.3
36922,STANDARD,0,Ward,AL,Choctaw County,,US,32.29,-88.09
36925,STANDARD,0,York,AL,Sumter County,,US,32.49,-88.29
37010,STANDARD,0,Adams,TN,Montgomery County,,US,36.58,-87.06
37011,PO BOX,0,Antioch,TN,Davidson County,,US,36.04,-86.64
37012,STANDARD,0,Alexandria,TN,DeKalb County,,US,36.07,-86.03
37013,STANDARD,0,Antioch,TN,Davidson County,,US,36.04,-86.64
37014,STANDARD,0,Arrington,TN,Williamson County,,US,35.88,-86.63
37015,STANDARD,0,Ashland City,TN,Cheatham County,,US,36.27,-87.05
37016,STANDARD,0,Auburntown,TN,Cannon County,,US,35.94,-86.09
37018,STANDARD,0,Beechgrove,TN,Coffee County,,US,35.64,-86.2
37019,STANDARD,0,Belfast,TN,Marshall County,,US,35.4,-86.71
37020,STANDARD,0,Bell Buckle,TN,Bedford County,,US,35.59,-86.35
37022,STANDARD,0,Bethpage,TN,Sumner County,,US,36.5,-86.3
37023,STANDARD,0,Big Rock,TN,Stewart County,,US,36.59,-87.78
37024,PO BOX,0,Brentwood,TN,Williamson County,,US,35.99,-86.78
37025,STANDARD,0,Bon Aqua,TN,Hickman County,,US,35.94,-87.34
37026,STANDARD,0,Bradyville,TN,Cannon County,,US,35.69,-86.1
37027,STANDARD,0,Brentwood,TN,Williamson County,,US,35.99,-86.78
37028,STANDARD,0,Bumpus Mills,TN,Stewart County,,US,36.62,-87.85
37029,STANDARD,0,Burns,TN,Dickson County,,US,36.05,-87.31
37030,STANDARD,0,Carthage,TN,Smith County,,US,36.25,-85.94
37031,STANDARD,0,Castalian Springs,TN,Sumner County,,US,36.38,-86.31
37032,STANDARD,0,Cedar Hill,TN,Robertson County,,US,36.55,-87
37033,STANDARD,0,Centerville,TN,Hickman County,,US,35.79,-87.44
37034,STANDARD,0,Chapel Hill,TN,Marshall County,,US,35.62,-86.69
37035,STANDARD,0,Chapmansboro,TN,Cheatham County,,US,36.37,-87.11
37036,STANDARD,0,Charlotte,TN,Dickson County,,US,36.18,-87.34
37037,STANDARD,0,Christiana,TN,Rutherford County,,US,35.7,-86.34
37040,STANDARD,0,Clarksville,TN,Montgomery County,,US,36.56,-87.34
37041,PO BOX,0,Clarksville,TN,Montgomery County,,US,36.56,-87.34
37042,STANDARD,0,Clarksville,TN,Montgomery County,,US,36.57,-87.42
37043,STANDARD,0,Clarksville,TN,Montgomery County,,US,36.49,-87.24
37044,UNIQUE,0,Clarksville,TN,Montgomery County,,US,36.56,-87.34
37046,STANDARD,0,College Grove,TN,Williamson County,,US,35.77,-86.74
37047,STANDARD,0,Cornersville,TN,Marshall County,,US,35.35,-86.84
37048,STANDARD,0,Cottontown,TN,Sumner County,,US,36.48,-86.59
37049,STANDARD,0,Cross Plains,TN,Robertson County,,US,36.54,-86.68
37050,STANDARD,0,Cumberland City,TN,Stewart County,,US,36.38,-87.64
37051,STANDARD,0,Cumberland Furnace,TN,Dickson County,,US,36.3,-87.4
37052,STANDARD,0,Cunningham,TN,Montgomery County,,US,36.37,-87.43
37055,STANDARD,0,Dickson,TN,Dickson County,,US,36.07,-87.37
37056,PO BOX,0,Dickson,TN,Dickson County,,US,36.07,-87.37
37057,STANDARD,0,Dixon Springs,TN,Smith County,,US,36.4,-86.04
37058,STANDARD,0,Dover,TN,Stewart County,,US,36.48,-87.84
37059,STANDARD,0,Dowelltown,TN,DeKalb County,,US,36.01,-85.94
37060,STANDARD,0,Eagleville,TN,Rutherford County,,US,35.74,-86.65
37061,STANDARD,0,Erin,TN,Houston County,,US,36.31,-87.7
37062,STANDARD,0,Fairview,TN,Williamson County,,US,35.97,-87.12
37063,PO BOX,0,Fosterville,TN,Rutherford County,,US,35.65,-86.4
37064,STANDARD,0,Franklin,TN,Williamson County,,US,35.88,-86.95
37065,PO BOX,0,Franklin,TN,Williamson County,,US,35.92,-86.84
37066,STANDARD,0,Gallatin,TN,Sumner County,,US,36.37,-86.45
37067,STANDARD,0,Franklin,TN,Williamson County,,US,35.92,-86.84
37068,PO BOX,0,Franklin,TN,Williamson County,,US,35.92,-86.84
37069,STANDARD,0,Franklin,TN,Williamson County,,US,35.99,-86.9
37070,PO BOX,0,Goodlettsville,TN,Davidson County,,US,36.33,-86.7
37071,PO BOX,0,Gladeville,TN,Wilson County,,US,36.08,-86.4
37072,STANDARD,0,Goodlettsville,TN,Davidson County,,US,36.33,-86.7
37073,STANDARD,0,Greenbrier,TN,Robertson County,,US,36.42,-86.8
37074,STANDARD,0,Hartsville,TN,Trousdale County,,US,36.39,-86.15
37075,STANDARD,0,Hendersonville,TN,Sumner County,,US,36.29,-86.6
37076,STANDARD,0,Hermitage,TN,Davidson County,,US,36.13,-86.58
37077,PO BOX,0,Hendersonville,TN,Sumner County,,US,36.29,-86.6
37078,STANDARD,0,Hurricane Mills,TN,Humphreys County,,US,35.94,-87.76
37079,STANDARD,0,Indian Mound,TN,Stewart County,,US,36.47,-87.66
37080,STANDARD,0,Joelton,TN,Davidson County,,US,36.33,-86.91
37082,STANDARD,0,Kingston Springs,TN,Cheatham County,,US,36.09,-87.1
37083,STANDARD,0,Lafayette,TN,Macon County,,US,36.52,-86.03
37085,STANDARD,0,Lascassas,TN,Rutherford County,,US,35.94,-86.29
37086,STANDARD,0,La Vergne,TN,Rutherford County,,US,35.99,-86.57
37087,STANDARD,0,Lebanon,TN,Wilson County,,US,36.2,-86.32
37088,PO BOX,0,Lebanon,TN,Wilson County,,US,36.2,-86.32
37089,UNIQUE,0,La Vergne,TN,Rutherford County,,US,35.99,-86.57
37090,STANDARD,0,Lebanon,TN,Wilson County,,US,36.11,-86.3
37091,STANDARD,0,Lewisburg,TN,Marshall County,,US,35.44,-86.78
37095,STANDARD,0,Liberty,TN,DeKalb County,,US,36,-85.98
37096,STANDARD,0,Linden,TN,Perry County,,US,35.61,-87.84
37097,STANDARD,0,Lobelville,TN,Perry County,,US,35.75,-87.79
37098,STANDARD,0,Lyles,TN,Hickman County,,US,35.87,-87.32
37101,STANDARD,0,Mc Ewen,TN,Humphreys County,,US,36.1,-87.63
37110,STANDARD,0,Mcminnville,TN,Warren County,,US,35.68,-85.77
37111,PO BOX,0,Mcminnville,TN,Warren County,,US,35.68,-85.77
37115,STANDARD,0,Madison,TN,Davidson County,,US,36.25,-86.69
37116,PO BOX,0,Madison,TN,Davidson County,,US,36.25,-86.69
37118,STANDARD,0,Milton,TN,Rutherford County,,US,35.92,-86.17
37119,PO BOX,0,Mitchellville,TN,Sumner County,,US,36.63,-86.53
37121,PO BOX,0,Mount Juliet,TN,Wilson County,,US,36.2,-86.52
37122,STANDARD,0,Mount Juliet,TN,Wilson County,,US,36.2,-86.52
37127,STANDARD,0,Murfreesboro,TN,Rutherford County,,US,35.78,-86.33
37128,STANDARD,0,Murfreesboro,TN,Rutherford County,,US,35.78,-86.49
37129,STANDARD,0,Murfreesboro,TN,Rutherford County,,US,35.93,-86.44
37130,STANDARD,0,Murfreesboro,TN,Rutherford County,,US,35.85,-86.39
37131,UNIQUE,0,Murfreesboro,TN,Rutherford County,,US,35.85,-86.39
37132,UNIQUE,0,Murfreesboro,TN,Rutherford County,,US,35.85,-86.36
37133,PO BOX,0,Murfreesboro,TN,Rutherford County,,US,35.85,-86.39
37134,STANDARD,0,New Johnsonville,TN,Humphreys County,,US,36.01,-87.95
37135,STANDARD,0,Nolensville,TN,Williamson County,,US,35.94,-86.64
37136,PO BOX,0,Norene,TN,Wilson County,,US,36.11,-86.29
37137,STANDARD,0,Nunnelly,TN,Hickman County,,US,35.89,-87.52
37138,STANDARD,0,Old Hickory,TN,Davidson County,,US,36.22,-86.61
37140,STANDARD,0,Only,TN,Hickman County,,US,35.87,-87.65
37141,STANDARD,0,Orlinda,TN,Robertson County,,US,36.6,-86.67
37142,STANDARD,0,Palmyra,TN,Montgomery County,,US,36.41,-87.5
37143,STANDARD,0,Pegram,TN,Cheatham County,,US,36.1,-87.05
37144,STANDARD,0,Petersburg,TN,Lincoln County,,US,35.31,-86.63
37145,STANDARD,0,Pleasant Shade,TN,Smith County,,US,36.38,-85.91
37146,STANDARD,0,Pleasant View,TN,Cheatham County,,US,36.37,-87.04
37148,STANDARD,0,Portland,TN,Sumner County,,US,36.58,-86.51
37149,STANDARD,0,Readyville,TN,Cannon County,,US,35.8,-86.19
37150,STANDARD,0,Red Boiling Springs,TN,Macon County,,US,36.53,-85.85
37151,STANDARD,0,Riddleton,TN,Smith County,,US,36.34,-86.03
37152,PO BOX,0,Ridgetop,TN,Robertson County,,US,36.39,-86.77
37153,STANDARD,0,Rockvale,TN,Rutherford County,,US,35.75,-86.55
37160,STANDARD,0,Shelbyville,TN,Bedford County,,US,35.49,-86.44
37161,UNIQUE,0,Shelbyville,TN,Bedford County,,US,35.49,-86.44
37162,PO BOX,0,Shelbyville,TN,Bedford County,,US,35.49,-86.44
37165,PO BOX,0,Slayden,TN,Dickson County,,US,36.29,-87.47
37166,STANDARD,0,Smithville,TN,DeKalb County,,US,35.95,-85.82
37167,STANDARD,0,Smyrna,TN,Rutherford County,,US,35.98,-86.51
37171,STANDARD,0,Southside,TN,Montgomery County,,US,36.36,-87.3
37172,STANDARD,0,Springfield,TN,Robertson County,,US,36.49,-86.87
37174,STANDARD,0,Spring Hill,TN,Williamson County,,US,35.74,-86.92
37175,STANDARD,0,Stewart,TN,Houston County,,US,36.32,-87.89
37178,STANDARD,0,Tennessee Ridge,TN,Houston County,,US,36.31,-87.76
37179,STANDARD,0,Thompsons Station,TN,Williamson County,,US,35.82,-87.01
37180,STANDARD,0,Unionville,TN,Bedford County,,US,35.62,-86.59
37181,STANDARD,0,Vanleer,TN,Dickson County,,US,36.23,-87.44
37183,STANDARD,0,Wartrace,TN,Bedford County,,US,35.52,-86.33
37184,STANDARD,0,Watertown,TN,Wilson County,,US,36.09,-86.13
37185,STANDARD,0,Waverly,TN,Humphreys County,,US,36.09,-87.78
37186,STANDARD,0,Westmoreland,TN,Sumner County,,US,36.56,-86.24
37187,STANDARD,0,White Bluff,TN,Dickson County,,US,36.1,-87.21
37188,STANDARD,0,White House,TN,Robertson County,,US,36.46,-86.66
37189,STANDARD,0,Whites Creek,TN,Davidson County,,US,36.28,-86.83
37190,STANDARD,0,Woodbury,TN,Cannon County,,US,35.82,-86.07
37191,STANDARD,0,Woodlawn,TN,Montgomery County,,US,36.5,-87.54
37201,STANDARD,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37202,PO BOX,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37203,STANDARD,0,Nashville,TN,Davidson County,,US,36.15,-86.79
37204,STANDARD,0,Nashville,TN,Davidson County,,US,36.11,-86.77
37205,STANDARD,0,Nashville,TN,Davidson County,,US,36.11,-86.87
37206,STANDARD,0,Nashville,TN,Davidson County,,US,36.18,-86.73
37207,STANDARD,0,Nashville,TN,Davidson County,,US,36.23,-86.78
37208,STANDARD,0,Nashville,TN,Davidson County,,US,36.18,-86.81
37209,STANDARD,0,Nashville,TN,Davidson County,,US,36.19,-86.95
37210,STANDARD,0,Nashville,TN,Davidson County,,US,36.15,-86.73
37211,STANDARD,0,Nashville,TN,Davidson County,,US,36.07,-86.72
37212,STANDARD,0,Nashville,TN,Davidson County,,US,36.13,-86.8
37213,STANDARD,0,Nashville,TN,Davidson County,,US,36.17,-86.77
37214,STANDARD,0,Nashville,TN,Davidson County,,US,36.16,-86.67
37215,STANDARD,0,Nashville,TN,Davidson County,,US,36.08,-86.83
37216,STANDARD,0,Nashville,TN,Davidson County,,US,36.22,-86.73
37217,STANDARD,0,Nashville,TN,Davidson County,,US,36.11,-86.66
37218,STANDARD,0,Nashville,TN,Davidson County,,US,36.16,-86.89
37219,STANDARD,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37220,STANDARD,0,Nashville,TN,Davidson County,,US,36.07,-86.79
37221,STANDARD,0,Nashville,TN,Davidson County,,US,36.05,-86.97
37222,PO BOX,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37224,PO BOX,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37227,PO BOX,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37228,STANDARD,0,Nashville,TN,Davidson County,,US,36.2,-86.8
37229,PO BOX,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37230,PO BOX,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37232,UNIQUE,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37234,UNIQUE,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37235,UNIQUE,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37236,UNIQUE,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37237,UNIQUE,1,Nashville,TN,Davidson County,,US,36.16,-86.78
37238,STANDARD,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37240,UNIQUE,0,Nashville,TN,Davidson County,,US,36.14,-86.81
37241,UNIQUE,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37242,UNIQUE,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37243,UNIQUE,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37244,PO BOX,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37245,STANDARD,1,Nashville,TN,Davidson County,,US,36.16,-86.78
37246,UNIQUE,0,Nashville,TN,Davidson County,,US,36.16,-86.79
37247,STANDARD,1,Nashville,TN,Davidson County,,US,36.16,-86.78
37248,STANDARD,1,Nashville,TN,Davidson County,,US,36.16,-86.78
37249,STANDARD,1,Nashville,TN,Davidson County,,US,36.16,-86.78
37250,UNIQUE,0,Nashville,TN,Davidson County,,US,36.17,-86.78
37301,STANDARD,0,Altamont,TN,Grundy County,,US,35.42,-85.72
37302,STANDARD,0,Apison,TN,Hamilton County,,US,35.01,-85
37303,STANDARD,0,Athens,TN,McMinn County,,US,35.45,-84.6
37304,STANDARD,0,Bakewell,TN,Hamilton County,,US,35.39,-85.11
37305,STANDARD,0,Beersheba Springs,TN,Grundy County,,US,35.45,-85.67
37306,STANDARD,0,Belvidere,TN,Franklin County,,US,35.12,-86.18
37307,STANDARD,0,Benton,TN,Polk County,,US,35.17,-84.65
37308,STANDARD,0,Birchwood,TN,Hamilton County,,US,35.36,-84.99
37309,STANDARD,0,Calhoun,TN,McMinn County,,US,35.29,-84.74
37310,STANDARD,0,Charleston,TN,Bradley County,,US,35.28,-84.76
37311,STANDARD,0,Cleveland,TN,Bradley County,,US,35.17,-84.86
37312,STANDARD,0,Cleveland,TN,Bradley County,,US,35.23,-84.88
37313,STANDARD,0,Coalmont,TN,Grundy County,,US,35.33,-85.71
37314,PO BOX,0,Coker Creek,TN,Monroe County,,US,35.26,-84.3
37315,PO BOX,0,Collegedale,TN,Hamilton County,,US,35.05,-85.05
37316,PO BOX,0,Conasauga,TN,Polk County,,US,35,-84.73
37317,STANDARD,0,Copperhill,TN,Polk County,,US,34.99,-84.37
37318,STANDARD,0,Cowan,TN,Franklin County,,US,35.16,-86.01
37320,PO BOX,0,Cleveland,TN,Bradley County,,US,35.17,-84.86
37321,STANDARD,0,Dayton,TN,Rhea County,,US,35.49,-85.01
37322,STANDARD,0,Decatur,TN,Meigs County,,US,35.52,-84.79
37323,STANDARD,0,Cleveland,TN,Bradley County,,US,35.1,-84.82
37324,STANDARD,0,Decherd,TN,Franklin County,,US,35.2,-86.08
37325,STANDARD,0,Delano,TN,Polk County,,US,35.25,-84.62
37326,PO BOX,0,Ducktown,TN,Polk County,,US,35.03,-84.38
37327,STANDARD,0,Dunlap,TN,Sequatchie County,,US,35.37,-85.38
37328,STANDARD,0,Elora,TN,Lincoln County,,US,35.01,-86.35
37329,STANDARD,0,Englewood,TN,McMinn County,,US,35.42,-84.48
37330,STANDARD,0,Estill Springs,TN,Franklin County,,US,35.26,-86.13
37331,STANDARD,0,Etowah,TN,McMinn County,,US,35.33,-84.52
37332,STANDARD,0,Evensville,TN,Rhea County,,US,35.56,-84.95
37333,STANDARD,0,Farner,TN,Polk County,,US,35.14,-84.32
37334,STANDARD,0,Fayetteville,TN,Lincoln County,,US,35.14,-86.56
37335,STANDARD,0,Flintville,TN,Lincoln County,,US,35.04,-86.45
37336,STANDARD,0,Georgetown,TN,Bradley County,,US,35.3,-84.91
37337,STANDARD,0,Grandview,TN,Rhea County,,US,35.74,-84.83
37338,STANDARD,0,Graysville,TN,Rhea County,,US,35.43,-85.22
37339,STANDARD,0,Gruetli Laager,TN,Grundy County,,US,35.38,-85.63
37340,STANDARD,0,Guild,TN,Marion County,,US,35.03,-85.52
37341,STANDARD,0,Harrison,TN,Hamilton County,,US,35.12,-85.14
37342,STANDARD,0,Hillsboro,TN,Coffee County,,US,35.36,-85.95
37343,STANDARD,0,Hixson,TN,Hamilton County,,US,35.16,-85.2
37345,STANDARD,0,Huntland,TN,Franklin County,,US,35.05,-86.26
37347,STANDARD,0,Jasper,TN,Marion County,,US,35.05,-85.62
37348,STANDARD,0,Kelso,TN,Lincoln County,,US,35.12,-86.46
37349,PO BOX,0,Manchester,TN,Coffee County,,US,35.46,-86.08
37350,STANDARD,0,Lookout Mountain,TN,Hamilton County,,US,34.99,-85.35
37351,STANDARD,0,Lupton City,TN,Hamilton County,,US,35.1,-85.26
37352,STANDARD,0,Lynchburg,TN,Moore County,,US,35.28,-86.35
37353,STANDARD,0,Mc Donald,TN,Bradley County,,US,35.08,-84.98
37354,STANDARD,0,Madisonville,TN,Monroe County,,US,35.52,-84.35
37355,STANDARD,0,Manchester,TN,Coffee County,,US,35.46,-86.08
37356,STANDARD,0,Monteagle,TN,Grundy County,,US,35.24,-85.84
37357,STANDARD,0,Morrison,TN,Warren County,,US,35.6,-85.91
37359,STANDARD,0,Mulberry,TN,Lincoln County,,US,35.2,-86.41
37360,STANDARD,0,Normandy,TN,Coffee County,,US,35.45,-86.25
37361,STANDARD,0,Ocoee,TN,Polk County,,US,35.1,-84.7
37362,STANDARD,0,Old Fort,TN,Polk County,,US,35.04,-84.64
37363,STANDARD,0,Ooltewah,TN,Hamilton County,,US,35.06,-85.09
37364,PO BOX,0,Cleveland,TN,Bradley County,,US,35.17,-84.86
37365,STANDARD,0,Palmer,TN,Grundy County,,US,35.35,-85.56
37366,STANDARD,0,Pelham,TN,Grundy County,,US,35.32,-85.78
37367,STANDARD,0,Pikeville,TN,Bledsoe County,,US,35.6,-85.19
37369,STANDARD,0,Reliance,TN,Polk County,,US,35.18,-84.56
37370,STANDARD,0,Riceville,TN,McMinn County,,US,35.38,-84.69
37371,PO BOX,0,Athens,TN,Mcminn County,,US,35.45,-84.6
37373,STANDARD,0,Sale Creek,TN,Hamilton County,,US,35.38,-85.1
37374,STANDARD,0,Sequatchie,TN,Marion County,,US,35.19,-85.66
37375,STANDARD,0,Sewanee,TN,Franklin County,,US,35.2,-85.92
37376,STANDARD,0,Sherwood,TN,Franklin County,,US,35.06,-85.95
37377,STANDARD,0,Signal Mountain,TN,Hamilton County,,US,35.13,-85.34
37378,PO BOX,0,Smartt,TN,Warren County,,US,35.63,-85.84
37379,STANDARD,0,Soddy Daisy,TN,Hamilton County,,US,35.26,-85.17
37380,STANDARD,0,South Pittsburg,TN,Marion County,,US,35.01,-85.71
37381,STANDARD,0,Spring City,TN,Rhea County,,US,35.68,-84.86
37382,PO BOX,0,Summitville,TN,Coffee County,,US,35.54,-85.97
37383,UNIQUE,0,Sewanee,TN,Franklin County,,US,35.2,-85.92
37384,PO BOX,0,Soddy Daisy,TN,Hamilton County,,US,35.26,-85.17
37385,STANDARD,0,Tellico Plains,TN,Monroe County,,US,35.36,-84.29
37387,STANDARD,0,Tracy City,TN,Grundy County,,US,35.25,-85.75
37388,STANDARD,0,Tullahoma,TN,Coffee County,,US,35.37,-86.2
37389,STANDARD,0,Arnold Afb,TN,Coffee County,,US,35.37,-86.14
37391,STANDARD,0,Turtletown,TN,Polk County,,US,35.12,-84.35
37394,PO BOX,0,Viola,TN,Warren County,,US,35.54,-85.86
37396,STANDARD,0,Whiteside,TN,Marion County,,US,35.01,-85.5
37397,STANDARD,0,Whitwell,TN,Marion County,,US,35.2,-85.51
37398,STANDARD,0,Winchester,TN,Franklin County,,US,35.18,-86.1
37401,PO BOX,0,Chattanooga,TN,Hamilton County,,US,35.06,-85.25
37402,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.04,-85.32
37403,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.05,-85.29
37404,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.03,-85.27
37405,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.12,-85.41
37406,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.06,-85.25
37407,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35,-85.29
37408,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.03,-85.31
37409,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.01,-85.34
37410,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35,-85.31
37411,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.03,-85.23
37412,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35,-85.23
37414,PO BOX,0,Chattanooga,TN,Hamilton County,,US,35.06,-85.25
37415,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.12,-85.28
37416,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.1,-85.18
37419,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.04,-85.4
37421,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.03,-85.15
37422,PO BOX,0,Chattanooga,TN,Hamilton County,,US,35.06,-85.25
37424,PO BOX,0,Chattanooga,TN,Hamilton County,,US,35.06,-85.25
37450,STANDARD,0,Chattanooga,TN,Hamilton County,,US,35.06,-85.25
37501,UNIQUE,0,Memphis,TN,Shelby County,,US,35.1,-90
37544,UNIQUE,0,Memphis,TN,Shelby County,,US,35.15,-90.05
37601,STANDARD,0,Johnson City,TN,Washington County,,US,36.33,-82.36
37602,PO BOX,0,Johnson City,TN,Washington County,,US,36.33,-82.36
37604,STANDARD,0,Johnson City,TN,Washington County,,US,36.3,-82.38
37605,PO BOX,0,Johnson City,TN,Washington County,,US,36.33,-82.36
37614,PO BOX,0,Johnson City,TN,Washington County,,US,36.3,-82.37
37615,STANDARD,0,Johnson City,TN,Washington County,,US,36.4,-82.46
37616,STANDARD,0,Afton,TN,Greene County,,US,36.23,-82.75
37617,STANDARD,0,Blountville,TN,Sullivan County,,US,36.53,-82.32
37618,STANDARD,0,Bluff City,TN,Sullivan County,,US,36.46,-82.27
37620,STANDARD,0,Bristol,TN,Sullivan County,,US,36.56,-82.19
37621,PO BOX,0,Bristol,TN,Sullivan County,,US,36.56,-82.19
37625,PO BOX,0,Bristol,TN,Sullivan County,,US,36.56,-82.19
37640,STANDARD,0,Butler,TN,Johnson County,,US,36.31,-82
37641,STANDARD,0,Chuckey,TN,Greene County,,US,36.24,-82.71
37642,STANDARD,0,Church Hill,TN,Hawkins County,,US,36.52,-82.71
